,COUNTRY,DIVISION,CATEGORY,SUB_CATEGORY,CHANNEL,A_2019_Q1,A_2019_Q2,A_2019_Q3,A_2019_Q4,A_2019_FY,A_2020_Q1,A_2020_Q2,A_2020_Q3,A_2020_Q4,A_2020_FY,BS_2021_Q1,BS_2021_Q2,BS_2021_Q3,BS_2021_Q4,BS_2022_Q1,BS_2022_Q2,BS_2022_Q3,BS_2022_Q4,LC_2021_Q1,LC_2021_Q2,LC_2021_Q3,LC_2021_Q4,LC_2022_Q1,LC_2022_Q2,LC_2022_Q3,LC_2022_Q4,RI_2021_Q1,RI_2021_Q2,RI_2021_Q3,RI_2021_Q4,RI_2022_Q1,RI_2022_Q2,RI_2022_Q3,RI_2022_Q4,BS_H1_2022_2021,BS_H2_2022_2021,BS_FY_2021_2020,BS_FY_2022_2019,BS_FY_2022_2021,LC_H1_2022_2021,LC_H2_2022_2021,LC_FY_2021_2020,LC_FY_2022_2019,LC_FY_2022_2021,RI_H1_2022_2021,RI_H2_2022_2021,RI_FY_2021_2020,RI_FY_2022_2019,RI_FY_2022_2021
109,Indonesia,HC,Home & Hygiene,HHC,Indonesia MT Hyper/Super,9.83,9.74,10.34,10.61,40.52,11.24,12.22,10.55,10.75,44.76,10.65,10.6,10.89,10.95,10.75,10.4,10.74,10.89,10.65,10.6,10.64,10.51,10.78,10.49,10.61,10.5,10.65,10.6,10.61,10.73,11.07,11.15,10.84,11.11,-0.5203116952640197,-0.9851978243336612,-3.7198257208910013,5.569873782813883,-0.7559531527367547,0.09509719768112657,-0.22306613769315087,-5.273094593232653,4.5913374822687425,-0.06360079497308435,4.564726219575088,2.8667654413166987,-4.84902476727993,9.030825421319456,3.714000541272333
110,Indonesia,HC,Home & Hygiene,HHC,Indonesia MT Independent,6.82,7.09,7.48,7.61,29.0,7.75,10.51,8.77,8.87,35.91,8.53,8.72,9.37,9.19,8.75,8.71,8.78,8.75,8.53,8.72,8.87,8.54,8.37,8.76,8.58,8.55,8.53,8.72,8.62,8.87,9.01,9.21,8.86,8.94,1.2270770769962303,-5.568804468629118,-0.27847375750779113,20.62773052770639,-2.295088971668513,-0.7093612605994504,-1.6567112462268163,-3.455036312300752,18.111683439617533,-1.1853380538482394,5.677749747829375,1.7692065631520704,-3.253842723346667,24.22126332320358,3.70993710884735
111,Indonesia,HC,Home & Hygiene,HHC,Indonesia MT Key Account,15.6,16.13,16.83,17.06,65.62,18.31,22.99,19.25,18.09,78.65,18.61,18.2,18.76,18.09,17.82,17.95,18.01,18.02,18.61,18.2,18.35,17.15,16.98,17.02,16.98,17.2,18.61,18.2,17.76,17.3,17.94,18.35,17.67,17.64,-2.847619886387409,-2.2561928093618233,-6.330551973664511,9.407706753136026,-2.551719936350072,-7.648080145801317,-3.718778204767148,-8.057295108934625,3.900331566761217,-5.719064850647881,-1.4120057378739337,0.7046817963580088,-8.620211302237003,9.112537951022448,-0.37949650646407207
112,Indonesia,HC,Home & Hygiene,HHC,Indonesia MT Minimarket,12.59,13.48,13.97,14.06,54.11,14.83,21.28,17.47,16.22,69.8,16.49,16.32,17.05,16.03,15.12,15.35,14.83,14.57,16.49,16.32,16.91,15.2,15.19,16.22,15.89,15.32,16.49,16.32,16.3,16.37,16.74,17.09,16.34,16.34,-7.119205837712794,-11.133173210810988,-5.596665232964249,10.653522465074694,-9.134419796496719,-4.278102072055523,-2.810388774117867,-6.981883083739948,15.72807629548203,-3.5521197261032422,3.0998088624382136,0.048820609423172456,-6.196339615972935,22.912759438337638,1.5777712538117772
113,Indonesia,HC,Home & Hygiene,HHC,Indonesia Modern Trade,22.42,23.22,24.31,24.67,94.62,26.07,33.51,28.02,26.96,114.56,27.15,26.92,28.16,27.27,26.35,26.17,26.13,26.12,27.15,26.92,28.14,26.54,26.29,26.82,26.89,26.6,27.15,26.92,27.38,27.21,28.08,28.44,27.58,27.64,-2.8562736342446438,-5.750433285834866,-4.418828410184739,10.719145318216272,-4.321490568709841,-1.766055339043493,-2.1768740864140823,-5.0805047377258,12.65196362385006,-1.972625284276186,4.541174806679327,1.1574203009117934,-5.152091810534909,18.094604671588122,2.841008117056454
114,Indonesia,HC,Home & Hygiene,HHC,Total,79.06,81.7,85.97,87.13,333.86,91.07,111.1,94.66,93.37,390.2,95.37,95.06,95.45,94.26,91.76,91.06,90.96,91.41,95.37,95.06,93.95,90.18,90.58,92.13,91.4,90.49,95.37,95.06,92.51,91.76,96.32,97.63,94.38,95.29,-3.998353645397368,-3.8675991883910354,-2.578899796369649,9.383366429286344,-3.9330991206469545,-4.049294193814113,-1.2183129155418415,-4.011671034082854,9.205580006387803,-2.6576282263714557,1.8508869029694397,2.935718653247532,-3.9749869509814073,14.905964058710586,2.38438387113149
115,Indonesia,HC,Home & Hygiene,Total,Total,251.61,267.37,270.29,285.15,1074.43,294.42,327.62,299.88,305.95,1227.87,303.31,312.7,309.49,288.75,281.58,284.4,281.58,276.85,303.31,312.7,311.36,285.93,287.3,303.77,292.24,282.25,303.31,312.7,299.91,290.45,315.91,323.52,319.31,321.34,-8.121209005653462,-6.653671037907216,-1.110388440730925,4.65161867354249,-7.398180892391304,-4.04794853449153,-3.817456653075557,-1.187539543265348,8.4813318276868,-3.934480856856215,3.8019649922969023,8.518479695273108,-1.7514817063144617,19.140233979563902,6.11008889991318
116,Indonesia,BPC,Total,Total,Total,1244.08,1314.29,1366.98,1381.5,5306.86,1368.6,1297.8,1339.59,1377.12,5383.11,1309.06,1405.83,1482.63,1554.52,1502.72,1512.61,1544.92,1539.21,1309.06,1405.83,1332.16,1360.49,1312.82,1337.55,1370.85,1366.6,1309.06,1405.83,1357.03,1346.39,1352.4,1392.5,1415.59,1428.05,11.066204575898464,1.5466712192997445,6.853446083902237,14.935296014716904,6.039777942213576,-2.376372225924306,1.663714901459179,0.4538912666215422,1.52578183536487,-0.3646382623137767,1.105207573627709,5.1864891121126355,0.6539628537525877,5.3077929206017505,3.141526916421178
117,Indonesia,F&R,Total,Total,Total,416.86,497.56,464.42,443.36,1822.21,447.82,491.35,462.63,477.56,1879.37,455.19,519.58,463.96,461.49,454.13,503.79,472.03,472.33,455.19,519.58,449.62,447.39,436.61,481.23,453.48,445.23,455.19,519.58,448.1,446.15,462.57,506.28,482.09,474.43,-1.7291599441246808,2.042840341814589,1.1096069764597871,4.393838474136325,0.10789105314981118,-5.841072172977546,0.18978078930838027,-0.40367141150283725,-0.31061611490817986,-2.950913779326214,-0.6064650789895931,6.963283722762825,-0.5504666064941599,5.662007200612007,3.0153576575268515
118,Indonesia,HC,Total,Total,Total,725.99,758.53,776.08,808.73,3069.34,805.25,832.29,786.96,815.7,3240.2,795.61,827.19,799.71,802.72,781.93,783.65,792.97,797.72,795.61,827.19,799.92,772.33,765.86,786.0,780.39,772.03,795.61,827.19,787.48,769.72,832.71,843.8,831.28,843.59,-3.5258721783711255,-0.732436437754358,-0.4619609846920447,2.832562914133696,-2.1379754695728836,-4.3714482380041275,-1.2605029618251384,-1.3936210311544572,1.1386771097046111,-2.8405887477231495,3.309309623240586,7.557360133371005,-1.8580925274124471,9.189098214853054,5.389513856561812
119,Indonesia,Total,Total,Total,Total,2386.94,2570.39,2607.48,2633.6,10198.4,2621.67,2621.44,2589.18,2670.39,10502.68,2559.86,2752.6,2746.31,2818.72,2738.78,2800.05,2809.92,2809.26,2559.86,2752.6,2581.7,2580.21,2515.29,2604.79,2604.73,2583.86,2559.86,2752.6,2592.61,2562.26,2647.68,2742.58,2728.96,2746.07,4.260971197194774,0.9729215317928697,3.568744400485646,9.409323687763461,2.5787739471612836,-3.6215370778799993,0.516906085599933,-0.2695417941650735,1.0811580845367041,-1.5820586990534569,1.4644253987748268,6.210920768300343,-0.3365585185358233,6.539210104027582,3.8019409956555617
120,United Kingdom,BPC,Deos,Deodorants,Convenience,17.87,22.37,25.35,20.8,86.38,18.19,15.02,19.54,15.87,68.62,11.55,17.47,20.43,17.15,15.34,19.52,22.24,17.99,11.55,17.47,20.43,17.09,15.51,19.73,22.34,18.07,11.55,17.47,20.43,17.15,15.35,19.53,22.26,18.01,20.13701624775912,7.046186581002023,-2.9469409883341013,-13.071017234838244,12.750092401322677,21.438730019517415,7.705533916990559,-3.0283664468644167,-12.416544621808235,13.69435463854478,20.20332879205784,7.117563639244873,-2.935414086588195,-13.007879001883715,12.818585656248537
121,United Kingdom,BPC,Deos,Deodorants,Hard Discounters,5.47,6.66,7.54,7.13,26.8,6.77,7.99,8.41,7.88,31.05,6.44,7.54,7.95,7.68,6.42,7.31,7.35,7.38,6.44,7.54,7.95,7.69,6.6,7.63,7.73,7.55,6.44,7.54,7.95,7.67,6.42,7.31,7.34,7.36,-1.7793096643104023,-5.7421596263774966,-4.642542613227096,6.219481891468481,-3.8705659249593127,1.7508776917704916,-2.2562488313111695,-4.605759055106285,10.136052488050495,-0.3644737249703267,-1.8823567024070398,-5.8674476051031155,-4.663930803563021,6.069320304334602,-3.984927606436872
122,United Kingdom,BPC,Deos,Deodorants,High Street,39.31,46.67,51.83,44.94,182.75,39.2,29.74,40.93,35.45,145.32,24.9,35.76,39.18,36.69,34.17,36.74,42.31,37.32,24.9,35.76,39.18,36.38,34.18,36.81,42.09,37.31,24.9,35.76,39.19,36.72,34.2,36.79,42.37,37.39,16.893761479917345,4.940480744201325,-6.042669967787873,-17.626995218779552,10.251273688483419,17.033028653878834,5.0748072869478245,-6.255690764546551,-17.702982809377097,10.399868353424369,17.023250592243254,5.081920773322013,-6.019230968556832,-17.505701362688008,10.386080776405638
123,United Kingdom,BPC,Deos,Deodorants,Soft Discounters,19.52,22.5,25.28,30.27,97.56,21.93,19.07,26.21,29.64,96.85,15.9,22.11,25.94,28.05,19.43,21.82,24.9,27.43,15.9,22.11,25.94,28.11,19.36,21.89,25.53,28.02,15.9,22.11,25.94,28.04,19.42,21.82,24.9,27.43,8.507372492939691,-3.0619818899850326,-5.002696520361106,-4.078368287674195,1.7182104903119333,8.512747010167555,-0.9388988360994999,-4.934505891484275,-2.8343431210562597,2.963503647593302,8.493239075176584,-3.0773123524997947,-5.005657936218022,-4.095207967926829,1.7035236555530853
124,United Kingdom,BPC,Deos,Deodorants,Supermarkets,70.15,82.79,89.28,78.76,320.98,74.74,71.79,79.81,71.22,297.57,62.87,73.11,81.92,72.91,65.92,74.15,81.23,70.45,62.87,73.11,81.92,72.52,67.71,75.75,81.81,71.02,62.87,73.11,81.9,72.85,65.83,74.04,81.06,70.26,3.011132266133254,-2.0350333185205627,-2.2708854370687592,-9.106798866173227,0.3244703593123788,5.497645304801213,-1.0375252645398736,-2.403976125791585,-7.694382300423708,2.0223796277015316,2.8631761181629356,-2.208824259740416,-2.300512937282062,-9.280167143308503,0.16347852659328588
125,United Kingdom,BPC,Deos,Deodorants,Total,152.31,180.99,199.27,181.9,714.47,160.83,143.61,174.9,160.06,639.4,121.66,155.99,175.42,162.48,141.28,159.55,178.02,160.57,121.66,155.99,175.42,161.79,143.36,161.81,179.51,161.97,121.66,155.99,175.41,162.43,141.22,159.48,177.93,160.46,8.345238465216775,0.20573901150047202,-3.7296097985937693,-10.503871124835895,3.877182145055591,9.907979435648407,1.2643238042370664,-3.8365849193799373,-9.492861694615517,5.167511332685715,8.300875430979726,0.15898256129980304,-3.7383210974061054,-10.551032791752768,3.831837629660617
126,United Kingdom,BPC,Face Care,Face Care,Convenience,39.34,39.78,40.71,42.92,162.75,41.69,26.67,35.08,35.22,138.66,30.78,36.03,32.47,32.68,34.07,31.18,31.54,35.06,30.78,36.03,32.47,32.93,34.49,31.94,32.25,35.9,30.78,36.03,32.51,32.81,34.26,31.4,31.82,35.48,-2.3293423940725977,2.231762503984447,-4.835707506329956,-18.986170305451456,-0.077542899935934,-0.5705598393791589,4.198077255376309,-4.647860462437247,-17.310380265230762,1.7884538939784589,-1.7146219886674086,3.0375319372061504,-4.7106812105735525,-18.301550009859035,0.6346545431833661
127,United Kingdom,BPC,Face Care,Face Care,Hard Discounters,7.1,9.55,7.61,9.26,33.51,7.96,9.43,11.09,11.0,39.48,9.8,11.61,9.84,10.19,8.59,9.52,8.27,9.46,9.8,11.61,9.85,10.23,8.46,9.47,8.64,9.55,9.8,11.61,9.85,10.22,8.62,9.56,8.32,9.52,-15.420549118909744,-11.552479456933028,4.991554915923602,6.930276120868029,-13.550423099129539,-16.252338914360152,-9.374108198331632,5.088290785837879,7.804840454178219,-12.923596302469498,-15.094149324473328,-11.113670159215982,5.074670696604322,7.488262553836211,-13.168049465222186
128,United Kingdom,BPC,Face Care,Face Care,High Street,90.08,91.47,91.64,100.62,373.81,91.25,56.92,84.22,86.48,318.87,70.9,88.29,80.55,84.61,82.35,94.75,94.11,95.3,70.9,88.29,80.57,85.27,82.67,94.78,94.54,95.4,70.9,88.29,80.73,85.26,83.21,95.96,95.65,97.36,11.252107867219262,14.678269406562583,1.7193701128637384,-1.953379935931654,12.996701833777324,11.470918501119097,14.528756441180658,1.9328060318140272,-1.717736066961384,13.031105390222164,12.548495061655007,16.27981059315191,1.979046638205939,-0.436113310874775,14.453136040182034
129,United Kingdom,BPC,Face Care,Face Care,Soft Discounters,17.89,16.96,16.34,20.3,71.5,17.91,15.69,18.59,23.97,76.16,16.13,19.14,16.93,20.48,16.71,15.75,15.79,19.22,16.13,19.14,16.94,20.57,16.91,16.32,16.05,19.47,16.13,19.14,16.94,20.52,16.76,15.8,15.86,19.32,-7.93735711767436,-6.442239697244389,-4.567684331601429,-5.625958632799533,-7.167659870451848,-5.784983130199706,-5.288945443809823,-4.447774649783254,-3.839734800690664,-5.529317321693572,-7.67316034725204,-6.1050776211981965,-4.50463041816811,-5.25611893877076,-6.865397676006935
130,United Kingdom,BPC,Face Care,Face Care,Supermarkets,80.92,80.94,80.14,89.14,331.14,88.03,97.83,92.55,98.7,377.11,108.97,96.14,87.23,87.71,85.71,79.12,77.34,79.2,108.97,96.14,87.25,88.98,88.31,83.12,81.71,84.04,108.97,96.14,87.37,88.18,86.35,79.85,78.27,80.46,-19.638076380484016,-10.520790982161222,0.7788727012654872,-2.9504786212282474,-15.441144830391663,-16.413844946512846,-5.944230300843001,1.117101370845508,1.8267843476278411,-11.575500523644578,-18.96663488407384,-9.584330169178045,0.9391524941110951,-1.8747992797861213,-14.639667755835806
131,United Kingdom,BPC,Face Care,Face Care,Total,235.32,238.7,236.44,262.24,972.7,246.84,206.55,241.53,255.37,950.28,236.58,251.2,227.03,235.68,227.43,230.33,227.04,238.23,236.58,251.2,227.07,237.99,230.84,235.63,233.19,244.37,236.58,251.2,227.4,237.0,229.19,232.58,229.92,242.14,-6.154931293249044,0.55434734632831,0.02171585442813928,-5.106618461340073,-2.888772688575425,-4.3677842503006215,2.6876954561048993,0.26859746856200406,-2.947927395784289,-0.9241756376356713,-5.3318861980984895,1.6501010936315508,0.19920666934996056,-3.996383434947881,-1.9266227202363706
132,United Kingdom,F&R,Food,Bouillons,Convenience,3.44,2.49,2.52,3.67,12.11,4.52,4.32,2.96,4.23,16.03,4.02,2.48,2.44,3.66,3.24,2.25,2.11,3.34,4.02,2.48,2.44,3.66,3.42,2.32,2.14,3.36,4.02,2.48,2.45,3.6,3.76,2.49,2.54,3.78,-15.540061180246633,-10.697484231609799,-21.365891467106866,-9.671942034975922,-13.195204946783267,-11.748562849506794,-9.81506251425076,-21.36307102339966,-7.188983948108119,-10.812294087227093,-3.7394974897079436,4.405270064082201,-21.70716701224984,3.7999472643624577,0.18602258865003662
133,United Kingdom,F&R,Food,Bouillons,Hard Discounters,5.59,4.76,3.98,6.55,20.89,6.94,6.39,5.44,7.52,26.29,7.71,5.7,5.31,7.51,7.24,6.11,5.19,7.44,7.71,5.7,5.31,7.4,7.12,5.9,4.99,7.11,7.71,5.7,5.25,7.16,7.62,6.38,5.46,7.72,-0.5462800196939677,-1.463147516069807,-0.21875927852634813,24.351452605049563,-0.9943331964935131,-2.932427536975679,-4.83998923758111,-0.626168069611932,20.258365645161614,-3.8606125804365843,4.338972728159796,6.268206615912342,-1.8061443342632044,30.110851815143704,5.265800379666485
134,United Kingdom,F&R,Food,Bouillons,High Street,11.8,8.18,8.16,12.64,40.78,13.8,10.7,9.29,13.48,47.27,12.85,8.07,8.46,12.68,12.34,7.58,7.44,12.31,12.85,8.07,8.46,12.44,12.94,7.93,7.65,12.52,12.85,8.07,8.26,12.35,13.55,8.23,8.13,13.05,-4.7788615356725295,-6.572833596992478,-11.027453456595715,-2.7237287028857193,-5.680523657182168,-0.2327124647692691,-3.5023278559437543,-11.543418181837584,0.6228710773323654,-1.8665565243671245,4.104990650783691,2.7615975984273566,-12.14144597009491,5.345209537307949,3.438264794681789
135,United Kingdom,F&R,Food,Bouillons,Soft Discounters,4.3,3.22,3.17,3.91,14.61,4.75,2.86,2.72,3.66,13.99,3.43,2.66,2.06,2.8,3.19,2.27,1.99,2.97,3.43,2.66,2.06,2.81,3.25,2.31,2.03,3.02,3.43,2.66,2.1,2.78,3.34,2.36,2.09,3.17,-10.415948351485781,2.2738053533127633,-21.757403528681284,-28.66000115592864,-4.789878518585111,-8.71514080233059,3.6247386280421567,-21.638665373363086,-27.384000540861177,-3.2337813471568055,-6.541549169901373,7.930211806283216,-21.583114384503222,-24.984822273402163,-0.10751251313576571
136,United Kingdom,F&R,Food,Bouillons,Supermarkets,29.81,20.82,20.77,31.49,102.89,33.99,28.26,25.11,34.71,122.07,35.91,21.9,22.69,31.61,31.35,20.2,20.15,31.32,35.91,21.9,22.68,31.96,32.58,20.66,20.23,31.79,35.91,21.9,22.43,31.4,35.15,21.25,21.12,34.05,-10.827308057395935,-5.21189254996316,-8.16370133788732,0.12460142472034974,-8.107544818519596,-7.897111181124528,-4.806869077308629,-7.87564889853829,2.3100237141089774,-6.39540465390247,-2.443375315776375,2.4921435888874077,-8.549789507099137,8.431317629545209,-0.063657156130692
137,United Kingdom,F&R,Food,Bouillons,Total,54.95,39.47,38.59,58.27,191.28,64.0,52.53,45.52,63.6,225.65,63.93,40.81,40.95,58.26,57.35,38.41,36.9,57.37,63.93,40.81,40.95,58.28,59.3,39.13,37.04,57.79,63.93,40.81,40.49,57.28,63.41,40.71,39.34,61.77,-8.570894319220045,-4.9887673317524195,-9.618292152590247,-0.6553684503794122,-6.828341556086537,-6.016908671159493,-4.430732886705258,-9.610472503948786,1.041370288777621,-5.245230996465189,-0.5854706674340515,3.4176293060783403,-10.25893364342998,7.2958636604204985,1.3471919632343399
138,United Kingdom,F&R,Food,Ice Cream,Convenience,54.7,114.12,132.25,50.45,351.53,55.74,171.63,131.3,59.16,417.83,63.17,128.77,145.7,63.55,58.72,132.11,145.16,69.12,63.17,128.77,145.69,64.15,59.4,131.79,143.55,67.97,63.17,128.77,149.01,76.87,60.6,139.69,162.06,92.56,-0.5781497329667484,2.39915653845435,-3.982463631843003,15.240336970510636,0.9747633212452866,-0.3885348254220822,0.803797081876434,-3.8434078993084375,14.560807757812743,0.23419043796772954,4.3558769178742685,12.72278044660904,-0.0030474027392313197,29.411490695838218,8.879209164951751
139,United Kingdom,F&R,Food,Ice Cream,Hard Discounters,29.44,54.48,76.65,38.68,199.25,36.45,81.81,92.39,45.96,256.61,46.27,80.47,95.06,58.56,56.56,79.37,99.38,61.78,46.27,80.47,95.04,59.08,57.85,80.55,100.52,62.71,46.27,80.47,95.04,61.75,57.0,81.66,106.63,70.74,7.258107285454818,4.908741050889476,9.250731675704028,49.10181907004119,5.970787627239482,9.201277107499362,5.912753951899274,9.44578083469645,51.37787337702018,7.396703291753237,9.41188143089704,13.121408534321999,10.489133535904793,58.60754468653375,11.46328770279219
140,United Kingdom,F&R,Food,Ice Cream,High Street,62.58,105.8,119.6,59.42,347.4,64.27,149.6,122.03,71.76,407.65,76.72,129.24,125.44,68.85,66.71,121.87,129.83,72.99,76.72,129.24,125.56,70.12,69.18,124.62,132.35,75.18,76.72,129.24,125.5,65.89,62.82,125.88,136.72,79.08,-8.43303478066283,4.395323851541555,-1.8179274898938669,12.66862325264222,-2.2059097787473947,-5.898225328753027,6.052840460830455,-1.4743118849893544,15.525966984004281,-0.07550680236403373,-8.379926342559862,12.755444095150835,-2.5287863658476017,16.43497128034326,1.800259579412744
141,United Kingdom,F&R,Food,Ice Cream,Soft Discounters,10.05,15.26,20.13,11.39,56.82,13.38,21.56,19.25,12.13,66.32,12.41,17.39,17.29,11.58,11.85,16.03,18.02,12.24,12.41,17.39,17.34,11.78,12.25,16.49,18.58,12.67,12.41,17.39,18.03,12.19,12.7,18.08,20.91,14.8,-6.474982834519494,4.813712283095306,-11.531616589589733,2.3040709857578667,-0.9201948934088433,-3.5669065525696597,7.299303664581114,-11.160386320371817,5.55702681493857,1.8030540657948624,3.2942012488146544,18.17334176521337,-9.49075545371647,17.03022908519327,10.78614085237566
142,United Kingdom,F&R,Food,Ice Cream,Supermarkets,123.63,184.93,202.06,117.56,628.18,124.04,265.68,230.24,155.33,775.29,176.2,239.07,240.88,166.43,155.89,228.85,240.28,161.06,176.2,239.07,242.17,168.89,160.32,234.63,244.66,164.46,176.2,239.07,237.56,173.93,161.53,237.44,259.31,189.98,-7.353506129816234,-1.4654604498787083,6.1009187414444055,25.137113007889745,-4.437982616382152,-4.892407006253885,-0.47374338260488535,6.584531931696036,28.00117569887892,-2.6943408239560207,-3.925934833162914,9.18585493084727,6.6398442106432976,35.035613662631945,2.599948579722411
143,United Kingdom,F&R,Food,Ice Cream,Total,280.39,474.59,550.7,277.5,1583.18,293.88,690.28,595.2,344.34,1923.7,374.77,594.94,624.36,368.98,349.72,578.23,632.67,377.19,374.77,594.94,625.79,374.02,359.01,588.08,639.65,382.98,374.77,594.94,625.15,390.63,354.66,602.76,685.62,447.18,-4.305068176560689,1.6632000498075339,2.044999880098186,22.400261019756407,-1.285006694736024,-2.33186575029638,2.282596185893171,2.381740584320302,24.415993125855053,0.010640317692844903,-1.2676056991686724,11.519846072808647,3.2114462227126106,32.025702661040214,5.274486076276164
144,United Kingdom,F&R,Food,Mayonnaise,Convenience,6.56,7.73,7.93,6.76,28.98,8.35,12.54,8.99,7.7,37.58,7.86,8.83,8.4,7.21,6.66,7.35,7.58,6.35,7.86,8.83,8.42,7.29,6.81,7.5,7.71,6.44,7.86,8.83,9.36,8.12,9.08,10.06,10.72,9.15,-16.001044733837453,-10.817917703270775,-14.049910294620215,-3.5856813083457117,-13.495068878076088,-14.240552774657122,-9.975841618253245,-13.79288603680111,-1.8183828691751502,-12.172051763967318,14.75584150225011,13.739905926004138,-9.10768571304671,34.643357105376296,14.236116922689067
145,United Kingdom,F&R,Food,Mayonnaise,Hard Discounters,6.97,7.23,8.3,7.29,29.79,6.8,9.44,10.71,9.23,36.17,8.2,9.71,9.96,9.25,8.4,9.59,10.25,9.45,8.2,9.71,9.96,9.16,8.15,9.47,10.26,9.45,8.2,9.71,9.92,9.08,9.36,10.76,11.55,10.52,0.4605575903658732,2.546094950473865,2.620573306303209,26.517812087274507,1.5399320964163632,-1.6151962748890525,3.0819198422681326,2.3822774139198755,25.31730919540034,0.8105322301408924,12.302868186127736,16.1543848480753,2.043891246969509,41.598736708227804,14.285728192652103
146,United Kingdom,F&R,Food,Mayonnaise,High Street,11.12,13.57,13.42,11.55,49.66,13.63,18.68,15.44,13.57,61.32,13.48,15.67,15.33,13.19,12.64,14.72,14.74,12.56,13.48,15.67,15.33,13.25,12.82,14.88,14.86,12.64,13.48,15.67,15.82,13.98,15.75,17.96,18.38,15.94,-6.124972450100586,-4.280701604362469,-5.966830015548441,10.066309192251598,-5.2130582945077215,-4.98501812328096,-3.764004804344967,-5.859139424051795,11.160148746151076,-4.380572412150685,15.639932189445616,15.137291510155082,-3.864892103844886,36.980692095339876,15.385841690765002
147,United Kingdom,F&R,Food,Mayonnaise,Soft Discounters,2.91,4.06,3.82,3.41,14.21,3.75,4.32,4.15,3.44,15.66,3.54,4.68,4.29,3.77,3.43,3.98,4.0,3.61,3.54,4.68,4.3,3.84,3.6,4.11,4.02,3.62,3.54,4.68,4.41,3.99,4.08,5.03,4.94,4.49,-9.808244186064963,-5.549676077991917,4.016836583691119,5.810665366134593,-7.699839460719593,-6.3439282635300405,-6.11773160644411,4.53028212819917,8.02468380084651,-6.2313779756928085,10.686556253834656,12.174835957542761,6.193765960806563,30.424388685270088,11.438803370905237
148,United Kingdom,F&R,Food,Mayonnaise,Supermarkets,26.8,31.04,30.87,28.89,117.61,32.34,44.36,38.48,35.78,150.98,37.05,39.23,38.15,35.41,35.44,37.7,37.79,35.14,37.05,39.23,38.16,35.54,35.83,37.94,37.92,35.23,37.05,39.23,37.94,35.46,39.92,43.14,43.76,41.04,-4.1066799225063955,-0.8601561968269555,-0.7528245704393921,24.20409703124118,-2.5128629029892657,-3.2915327465147803,-0.7471019605581941,-0.6584900206516808,24.92369475146974,-2.0411644497681625,8.890355964362362,15.53296210889592,-0.861005555804395,42.72676397606814,12.147722940503435
149,United Kingdom,F&R,Food,Mayonnaise,Total,54.36,63.63,64.35,57.9,240.25,64.88,89.33,77.77,69.73,301.71,70.13,78.12,76.14,68.83,66.59,73.35,74.36,67.11,70.13,78.12,76.17,69.09,67.2,73.9,74.77,67.39,70.13,78.12,77.45,70.63,78.18,86.95,89.34,81.15,-5.606621762741115,-2.4150383435738387,-2.8168035672407665,17.128871711750726,-4.028683529377563,-4.82351200889638,-2.1358274177238012,-2.717621162857864,17.90246635985571,-3.4933190003295977,11.389605910619526,15.130907354438584,-1.78430199485623,39.69658101568807,13.25921347667689
150,United Kingdom,F&R,Food,Meal Solutions,Convenience,3.22,2.82,2.82,3.2,12.07,3.94,4.28,3.17,3.87,15.26,3.75,3.03,3.24,3.44,3.2,2.74,2.8,3.07,3.75,3.03,3.25,3.43,3.19,2.77,2.83,3.1,3.75,3.03,3.24,3.44,3.36,2.94,2.98,3.3,-12.472780007321749,-12.049438086182352,-11.779097609500756,-2.115843823780339,-12.262712623769346,-12.04027206888798,-11.277671477457185,-11.8135607254381,-1.4841700481613929,-11.662010568642945,-7.178013978097086,-5.9856603477538854,-11.776119514985083,4.220530066279671,-6.5863334026093785
151,United Kingdom,F&R,Food,Meal Solutions,Hard Discounters,2.31,2.25,2.14,2.84,9.53,2.67,2.98,2.47,3.16,11.27,2.73,3.34,3.57,3.66,3.44,3.55,3.47,3.7,2.73,3.34,3.57,3.73,3.44,3.62,3.57,3.91,2.73,3.34,3.27,3.31,3.07,3.45,3.15,3.54,15.173619360389768,-0.8092867501094281,17.999365909872278,48.67965846807336,6.484616409925614,16.35921901968782,2.3189966414857377,18.65194332441242,52.59976473627071,8.691103483998642,7.350033048152871,1.7421428630969071,12.220633527406921,38.67430484859193,4.43312430509788
152,United Kingdom,F&R,Food,Meal Solutions,High Street,8.22,7.06,6.88,7.92,30.07,9.18,8.88,7.88,8.9,34.84,8.73,6.93,6.86,7.92,7.97,6.73,6.43,7.79,8.73,6.93,6.86,8.09,7.92,6.72,6.47,7.88,8.73,6.93,6.72,7.87,8.51,7.19,6.64,8.16,-6.16417982798313,-3.76196849316236,-12.63067569394668,-3.8282691840753724,-4.998026357935781,-6.507678637819215,-3.977295428705452,-12.12881850845312,-3.554655970181131,-5.271867992410639,0.19889995926025694,1.5096046205486768,-13.18539481358001,1.4243295874955875,0.83087216485076
